	pc1	pc2	#SNP	iid	pop
1066	0.0071744781259768416	-0.0286749614037384	498195	HGDP00224.HO	Pathan.HO
1067	0.003164375524344468	-0.024694099651762315	498016	HGDP00226.HO	Pathan.HO
1068	-0.002006681046531298	-0.02585874364785633	498521	HGDP00228.HO	Pathan.HO
1069	0.0008784485228598736	-0.030095286074608013	498725	HGDP00232.HO	Pathan.HO
1070	0.01077967997910143	-0.025126571323961493	497669	HGDP00241.HO	Pathan.HO
1071	0.015113641762160178	-0.024487729900383334	498771	HGDP00243.HO	Pathan.HO
1072	-0.00015409521388577488	-0.026767589028176816	499189	HGDP00244.HO	Pathan.HO
1073	-0.0018014255599846586	-0.02838131643571752	498933	HGDP00248.HO	Pathan.HO
1074	0.007726842710384937	-0.02765032632572989	498126	HGDP00254.HO	Pathan.HO
1075	-0.009857965509319241	-0.0275083886908763	498999	HGDP00258.HO	Pathan.HO
1076	0.011862121163987086	-0.023541456046168065	497540	HGDP00259.HO	Pathan.HO
1077	0.004365972880778138	-0.028120129774952703	498056	HGDP00262.HO	Pathan.HO
1078	-0.0016230774481136624	-0.031166703579240725	498912	HGDP00264.HO	Pathan.HO
1079	0.009652902727769067	-0.020450343645148982	497627	HGDP00277.HO	Kalash.HO
